iso_code,continent,location,date,population,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests
AGO,Africa,Angola,2/28/2021,32866268,20807,41.143,508,2,1.286,633.081,0.761,1.252,15.457,0.061,0.039,1.04,,,,,,,,,
AGO,Africa,Angola,3/1/2021,32866268,20854,43.714,508,0,1.286,634.511,1.43,1.33,15.457,0,0.039,1.04,,,,,,,,,
AGO,Africa,Angola,3/2/2021,32866268,20882,42.571,510,2,1.429,635.363,0.852,1.295,15.517,0.061,0.043,1.05,,,,,,,,,
AGO,Africa,Angola,3/3/2021,32866268,20923,40.429,510,0,1.286,636.61,1.247,1.23,15.517,0,0.039,1.05,,,,,,,,,
AGO,Africa,Angola,3/4/2021,32866268,20981,40.857,511,1,1.286,638.375,1.765,1.243,15.548,0.03,0.039,1.05,,,,,,,,,
AGO,Africa,Angola,3/5/2021,32866268,21026,38.143,511,0,1,639.744,1.369,1.161,15.548,0,0.03,1.06,,,,,,,,,
AGO,Africa,Angola,3/6/2021,32866268,21055,39,512,1,0.857,640.626,0.882,1.187,15.578,0.03,0.026,1.06,,,,,,,,,
AGO,Africa,Angola,3/7/2021,32866268,21086,39.857,514,2,0.857,641.57,0.943,1.213,15.639,0.061,0.026,1.06,,,,,,,,,
AGO,Africa,Angola,3/8/2021,32866268,21108,36.286,515,1,1,642.239,0.669,1.104,15.67,0.03,0.03,1.07,,,,,,,,,
AGO,Africa,Angola,3/9/2021,32866268,21114,33.143,516,1,0.857,642.422,0.183,1.008,15.7,0.03,0.026,1.08,,,,,,,,,
AGO,Africa,Angola,3/10/2021,32866268,21161,34,516,0,0.857,643.852,1.43,1.034,15.7,0,0.026,1.09,,,,,,,,,
AGO,Africa,Angola,3/11/2021,32866268,21205,32,517,1,0.857,645.19,1.339,0.974,15.73,0.03,0.026,1.1,,,,,,,,,
AGO,Africa,Angola,3/12/2021,32866268,21265,34.143,519,2,1.143,647.016,1.826,1.039,15.791,0.061,0.035,1.11,,,,,,,,,
AGO,Africa,Angola,3/13/2021,32866268,21323,38.286,520,1,1.143,648.781,1.765,1.165,15.822,0.03,0.035,1.11,,,,,,,,,
AGO,Africa,Angola,3/14/2021,32866268,21380,42,521,1,1,650.515,1.734,1.278,15.852,0.03,0.03,1.12,,,,,,,,,
AGO,Africa,Angola,3/15/2021,32866268,21407,42.714,521,0,0.857,651.337,0.822,1.3,15.852,0,0.026,1.12,,,,,,,,,
AGO,Africa,Angola,3/16/2021,32866268,21446,47.429,522,1,0.857,652.523,1.187,1.443,15.883,0.03,0.026,1.13,,,,,,,,,
AGO,Africa,Angola,3/17/2021,32866268,21489,46.857,522,0,0.857,653.831,1.308,1.426,15.883,0,0.026,1.13,,,,,,,,,
AGO,Africa,Angola,3/18/2021,32866268,21558,50.429,522,0,0.714,655.931,2.099,1.534,15.883,0,0.022,1.14,,,,,,,,,
AGO,Africa,Angola,3/19/2021,32866268,21642,53.857,524,2,0.714,658.487,2.556,1.639,15.943,0.061,0.022,1.14,,,,,,,,,
AGO,Africa,Angola,3/20/2021,32866268,21696,53.286,526,2,0.857,660.13,1.643,1.621,16.004,0.061,0.026,1.14,,,,,,,,,
AGO,Africa,Angola,3/21/2021,32866268,21733,50.429,527,1,0.857,661.255,1.126,1.534,16.035,0.03,0.026,1.15,,,,,,,,,
AGO,Africa,Angola,3/22/2021,32866268,21757,50,530,3,1.286,661.986,0.73,1.521,16.126,0.091,0.039,1.15,,,,,,,,,
AGO,Africa,Angola,3/23/2021,32866268,21774,46.857,530,0,1.143,662.503,0.517,1.426,16.126,0,0.035,1.16,,,,,,,,,
AGO,Africa,Angola,3/24/2021,32866268,21836,49.571,532,2,1.429,664.389,1.886,1.508,16.187,0.061,0.043,1.16,,,,,,,,,
AGO,Africa,Angola,3/25/2021,32866268,21914,50.857,532,0,1.429,666.763,2.373,1.547,16.187,0,0.043,1.17,,,,,,,,,
AGO,Africa,Angola,3/26/2021,32866268,21961,45.571,532,0,1.143,668.193,1.43,1.387,16.187,0,0.035,1.18,,,,,,,,,
AGO,Africa,Angola,3/27/2021,32866268,22031,47.857,533,1,1,670.323,2.13,1.456,16.217,0.03,0.03,1.19,,,,,,,,,
AGO,Africa,Angola,3/28/2021,32866268,22063,47.143,533,0,0.857,671.296,0.974,1.434,16.217,0,0.026,1.2,,,,,,,,,
AGO,Africa,Angola,3/29/2021,32866268,22132,53.571,534,1,0.571,673.396,2.099,1.63,16.248,0.03,0.017,1.21,,,,,,,,,
AGO,Africa,Angola,3/30/2021,32866268,22182,58.286,536,2,0.857,674.917,1.521,1.773,16.309,0.061,0.026,1.21,,,,,,,,,
AGO,Africa,Angola,3/31/2021,32866268,22311,67.857,537,1,0.714,678.842,3.925,2.065,16.339,0.03,0.022,1.22,,,,,,,,,
AGO,Africa,Angola,4/1/2021,32866268,22399,69.286,538,1,0.857,681.519,2.678,2.108,16.369,0.03,0.026,1.22,,,,,,,,,
AGO,Africa,Angola,4/2/2021,32866268,22467,72.286,538,0,0.857,683.588,2.069,2.199,16.369,0,0.026,1.23,,,,,,,,,
AGO,Africa,Angola,4/3/2021,32866268,22579,78.286,540,2,1,686.996,3.408,2.382,16.43,0.061,0.03,1.23,,,,,,,,,
AGO,Africa,Angola,4/4/2021,32866268,22631,81.143,542,2,1.286,688.578,1.582,2.469,16.491,0.061,0.039,1.23,,,,,,,,,
AGO,Africa,Angola,4/5/2021,32866268,22717,83.571,543,1,1.286,691.195,2.617,2.543,16.521,0.03,0.039,1.24,,,,,,,,,
AGO,Africa,Angola,4/6/2021,32866268,22885,100.429,547,4,1.571,696.307,5.112,3.056,16.643,0.122,0.048,1.24,,,,,,,,,
AGO,Africa,Angola,4/7/2021,32866268,23010,99.857,547,0,1.429,700.11,3.803,3.038,16.643,0,0.043,1.24,,,,,,,,,
AGO,Africa,Angola,4/8/2021,32866268,23108,101.286,549,2,1.571,703.092,2.982,3.082,16.704,0.061,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/9/2021,32866268,23242,110.714,549,0,1.571,707.169,4.077,3.369,16.704,0,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/10/2021,32866268,23331,107.429,550,1,1.429,709.877,2.708,3.269,16.734,0.03,0.043,1.23,,,,,,,,,
AGO,Africa,Angola,4/11/2021,32866268,23457,118,553,3,1.571,713.71,3.834,3.59,16.826,0.091,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/12/2021,32866268,23549,118.857,554,1,1.571,716.51,2.799,3.616,16.856,0.03,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/13/2021,32866268,23697,116,554,0,1,721.013,4.503,3.529,16.856,0,0.03,1.23,,,,,,,,,
AGO,Africa,Angola,4/14/2021,32866268,23841,118.714,557,3,1.429,725.394,4.381,3.612,16.947,0.091,0.043,1.23,,,,,,,,,
AGO,Africa,Angola,4/15/2021,32866268,23951,120.429,557,0,1.143,728.741,3.347,3.664,16.947,0,0.035,1.23,,,,,,,,,
AGO,Africa,Angola,4/16/2021,32866268,24122,125.714,560,3,1.571,733.944,5.203,3.825,17.039,0.091,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/17/2021,32866268,24300,138.429,561,1,1.571,739.36,5.416,4.212,17.069,0.03,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/18/2021,32866268,24389,133.143,561,0,1.143,742.068,2.708,4.051,17.069,0,0.035,1.23,,,,,,,,,
AGO,Africa,Angola,4/19/2021,32866268,24518,138.429,563,2,1.286,745.993,3.925,4.212,17.13,0.061,0.039,1.23,,,,,,,,,
AGO,Africa,Angola,4/20/2021,32866268,24661,137.714,565,2,1.571,750.344,4.351,4.19,17.191,0.061,0.048,1.23,,,,,,,,,
AGO,Africa,Angola,4/21/2021,32866268,24883,148.857,570,5,1.857,757.098,6.755,4.529,17.343,0.152,0.057,1.23,,,,,,,,,
AGO,Africa,Angola,4/22/2021,32866268,25051,157.143,572,2,2.143,762.21,5.112,4.781,17.404,0.061,0.065,1.23,,,,,,,,,
AGO,Africa,Angola,4/23/2021,32866268,25279,165.286,574,2,2,769.147,6.937,5.029,17.465,0.061,0.061,1.23,,,,,,,,,
AGO,Africa,Angola,4/24/2021,32866268,25492,170.286,577,3,2.286,775.628,6.481,5.181,17.556,0.091,0.07,1.23,,,,,,,,,
AGO,Africa,Angola,4/25/2021,32866268,25609,174.286,579,2,2.571,779.188,3.56,5.303,17.617,0.061,0.078,1.23,,,,,,,,,
AGO,Africa,Angola,4/26/2021,32866268,25710,170.286,583,4,2.857,782.261,3.073,5.181,17.739,0.122,0.087,1.23,,,,,,,,,
AGO,Africa,Angola,4/27/2021,32866268,25942,183,587,4,3.143,789.32,7.059,5.568,17.86,0.122,0.096,1.23,,,,,,,,,
AGO,Africa,Angola,4/28/2021,32866268,26168,183.571,591,4,3,796.196,6.876,5.585,17.982,0.122,0.091,1.23,,,,,,,,,
AGO,Africa,Angola,4/29/2021,32866268,26431,197.143,594,3,3.143,804.198,8.002,5.998,18.073,0.091,0.096,1.24,,,,,,,,,
AGO,Africa,Angola,4/30/2021,32866268,26652,196.143,596,2,3.143,810.923,6.724,5.968,18.134,0.061,0.096,,,,,,,,,,
AIA,North America,Anguilla,2/4/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/5/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/6/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/7/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/8/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/9/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/10/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/11/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/12/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/13/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/14/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/15/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/16/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/17/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/18/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/19/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/20/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/21/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/22/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/23/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/24/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/25/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/26/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/27/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,2/28/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/1/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/2/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/3/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/4/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/5/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/6/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/7/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/8/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/9/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/10/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/11/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/12/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/13/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/14/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/15/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/16/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/17/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/18/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/19/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/20/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/21/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/22/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/23/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/24/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/25/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/26/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/27/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/28/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/29/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/30/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,3/31/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/1/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/2/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/3/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/4/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/5/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/6/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/7/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/8/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/9/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/10/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/11/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/12/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/13/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/14/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/15/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/16/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/17/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/18/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/19/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/20/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/21/2021,15002,,,,,,,,,,,,,,,,,,,,,
AIA,North America,Anguilla,4/22/2021,15002,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/13/2020,97928,1,,,,,10.212,10.212,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/14/2020,97928,1,,,,,10.212,0,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/15/2020,97928,1,,,,,10.212,0,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/16/2020,97928,1,,,,,10.212,0,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/17/2020,97928,1,,,,,10.212,0,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/18/2020,97928,1,0.143,,,0,10.212,0,1.459,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/19/2020,97928,1,0.143,,,0,10.212,0,1.459,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/20/2020,97928,1,0,,,0,10.212,0,0,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/21/2020,97928,1,0,,,0,10.212,0,0,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/22/2020,97928,1,0,,,0,10.212,0,0,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/23/2020,97928,3,0.286,,,0,30.635,20.423,2.918,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/24/2020,97928,3,0.286,,,0,30.635,0,2.918,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/25/2020,97928,3,0.286,,,0,30.635,0,2.918,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/26/2020,97928,7,0.857,,,0,71.481,40.846,8.753,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/27/2020,97928,7,0.857,,,0,71.481,0,8.753,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/28/2020,97928,7,0.857,,,0,71.481,0,8.753,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/29/2020,97928,7,0.857,,,0,71.481,0,8.753,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/30/2020,97928,7,0.571,,,0,71.481,0,5.835,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,3/31/2020,97928,7,0.571,,,0,71.481,0,5.835,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/1/2020,97928,7,0.571,,,0,71.481,0,5.835,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/2/2020,97928,9,0.286,,,0,91.904,20.423,2.918,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/3/2020,97928,15,1.143,,,0,153.174,61.27,11.67,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/4/2020,97928,15,1.143,,,0,153.174,0,11.67,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/5/2020,97928,15,1.143,,,0,153.174,0,11.67,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/6/2020,97928,15,1.143,,,0,153.174,0,11.67,,,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/7/2020,97928,19,1.714,1,1,0.143,194.02,40.846,17.506,10.212,10.212,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/8/2020,97928,19,1.714,2,1,0.286,194.02,0,17.506,20.423,10.212,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/9/2020,97928,19,1.429,2,0,0.286,194.02,0,14.588,20.423,0,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/10/2020,97928,19,0.571,2,0,0.286,194.02,0,5.835,20.423,0,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/11/2020,97928,21,0.857,2,0,0.286,214.443,20.423,8.753,20.423,0,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/12/2020,97928,21,0.857,2,0,0.286,214.443,0,8.753,20.423,0,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/13/2020,97928,23,1.143,2,0,0.286,234.866,20.423,11.67,20.423,0,2.918,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/14/2020,97928,23,0.571,2,0,0.143,234.866,0,5.835,20.423,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/15/2020,97928,23,0.571,2,0,0,234.866,0,5.835,20.423,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/16/2020,97928,23,0.571,3,1,0.143,234.866,0,5.835,30.635,10.212,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/17/2020,97928,23,0.571,3,0,0.143,234.866,0,5.835,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/18/2020,97928,23,0.286,3,0,0.143,234.866,0,2.918,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/19/2020,97928,23,0.286,3,0,0.143,234.866,0,2.918,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/20/2020,97928,23,0,3,0,0.143,234.866,0,0,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/21/2020,97928,23,0,3,0,0.143,234.866,0,0,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/22/2020,97928,24,0.143,3,0,0.143,245.078,10.212,1.459,30.635,0,1.459,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/23/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/24/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/25/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/26/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/27/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/28/2020,97928,24,0.143,3,0,0,245.078,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/29/2020,97928,24,0,3,0,0,245.078,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,4/30/2020,97928,24,0,3,0,0,245.078,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/1/2020,97928,25,0.143,3,0,0,255.29,10.212,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/2/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/3/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/4/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/5/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/6/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/7/2020,97928,25,0.143,3,0,0,255.29,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/8/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/9/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/10/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/11/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/12/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/13/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/14/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/15/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/16/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/17/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/18/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/19/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/20/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/21/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/22/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/23/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/24/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/25/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/26/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/27/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/28/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/29/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/30/2020,97928,25,0,3,0,0,255.29,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,5/31/2020,97928,26,0.143,3,0,0,265.501,10.212,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/1/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/2/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/3/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/4/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/5/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/6/2020,97928,26,0.143,3,0,0,265.501,0,1.459,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/7/2020,97928,26,0,3,0,0,265.501,0,0,30.635,0,0,,,,,,,,,,
ATG,North America,Antigua and Barbuda,6/8/2020,97928,26,0,3,0,0,265.501,0,0,30.635,0,0,,,,,,,,,,
